"year","x1","x2","incumbent","Dem_vote","Rep_vote","Dem_pct","contested"
1922,33,7,-9,-9,-9,NA,NA
1922,33,8,-1,28757,32420,0.470062278307207,TRUE
1922,33,9,-9,-9,-9,NA,NA
1922,33,10,-1,12843,53424,0.193806872198832,TRUE
1922,34,1,-1,30102,23577,0.560777957860616,TRUE
1922,34,2,0,34041,21016,0.618286503078628,TRUE
1922,34,3,-1,25997,23919,0.520814969148169,TRUE
1922,34,4,-1,26394,28110,0.484258036107442,TRUE
1922,34,5,-1,62702,55262,0.531535044589875,TRUE
1922,34,6,-1,27038,23492,0.535088066495151,TRUE
1922,34,7,-1,36950,35627,0.509114457748322,TRUE
1922,34,8,-1,21559,25927,0.454007496946468,TRUE
1922,34,9,-1,30063,23058,0.565934376235387,TRUE
1922,34,10,-1,46704,71827,0.394023504399693,TRUE
1922,34,11,1,24839,17188,0.591024817379304,TRUE
1922,34,12,-1,11679,15667,0.42708257149126,TRUE
1922,34,13,-1,23622,21870,0.519256132946452,TRUE
1922,34,14,-1,37896,34573,0.522927044667375,TRUE
1922,34,15,0,28801,32843,0.467214976315619,TRUE
1922,34,16,0,25989,22153,0.539840471937186,TRUE
1922,35,1,0,25079,23075,0.520808240229264,TRUE
1922,35,2,0,25251,26308,0.489749607246068,TRUE
1922,35,3,-1,34843,32930,0.514113289953226,TRUE
1922,35,4,-1,25504,29743,0.46163592593263,TRUE
1922,35,5,-1,26923,25456,0.514003703774413,TRUE
1922,35,6,0,35784,41558,0.462672286726488,TRUE
1922,36,1,-1,0,45959,0,FALSE
1922,36,2,-1,0,36528,0,FALSE
1922,36,3,-1,0,33499,0,FALSE
1922,37,1,-1,16372,31250,0.343790684977531,TRUE
1922,37,2,-1,0,37208,0,FALSE
1922,37,3,-1,14857,18819,0.441174723838936,TRUE
1922,40,1,1,8639,1492,0.852729246866055,TRUE
1922,40,2,1,7367,1045,0.875772705658583,TRUE
1922,40,3,1,7746,847,0.901431397649249,FALSE
1922,40,4,1,5737,822,0.874676017685623,TRUE
1922,40,5,0,11458,4699,0.709166305626044,TRUE
1922,40,6,0,9505,2688,0.779545640941524,TRUE
1922,40,7,1,12954,7841,0.622938206299591,TRUE
1922,40,8,1,8702,1741,0.833285454371349,TRUE
1922,40,9,0,32163,29227,0.523912689363088,TRUE
1922,40,10,0,8635,2521,0.774022947292937,TRUE
1922,41,1,1,13960,0,1,FALSE
1922,41,2,1,9255,0,1,FALSE
1922,41,3,1,9141,0,1,FALSE
1922,41,4,0,9976,0,1,FALSE
1922,41,5,0,10411,0,1,FALSE
1922,41,6,1,4864,0,1,FALSE
1922,41,7,0,18597,0,1,FALSE
1922,41,8,1,12303,0,1,FALSE
1922,41,9,1,11300,0,1,FALSE
1922,41,10,1,14803,0,1,FALSE
1922,42,1,1,1454,0,1,FALSE
1922,42,2,1,5220,0,1,FALSE
1922,42,3,1,5327,0,1,FALSE
1922,42,4,1,7330,0,1,FALSE
1922,42,5,0,5944,0,1,FALSE
1922,42,6,0,3232,0,1,FALSE
1922,42,7,1,2167,0,1,FALSE
1922,43,1,1,14371,2961,0.829159935379645,TRUE
1922,43,2,1,6931,0,1,FALSE
1922,43,3,1,7564,0,1,FALSE
1922,43,4,1,15678,3362,0.823424369747899,TRUE
1922,44,1,0,5579,426,0.929059117402165,FALSE
1922,44,2,1,5449,0,1,FALSE
1922,44,3,1,7298,0,1,FALSE
1922,44,4,1,4777,0,1,FALSE
1922,44,5,1,4646,347,0.930502703785299,FALSE
1922,44,6,1,6961,0,1,FALSE
1922,44,7,1,7278,0,1,FALSE
1922,44,8,1,5148,0,1,FALSE
1922,44,9,1,11088,0,1,FALSE
1922,44,10,1,4639,0,1,FALSE
1922,44,11,0,6879,0,1,FALSE
1922,44,12,1,5020,0,1,FALSE
1922,45,1,1,14760,0,1,FALSE
1922,45,2,1,12287,0,1,FALSE
1922,45,3,1,1954,0,1,FALSE
1922,45,4,1,3618,0,1,FALSE
1922,45,5,1,2345,0,1,FALSE
1922,45,6,1,3317,0,1,FALSE
1922,45,7,1,3069,0,1,FALSE
1922,45,8,1,2987,0,1,FALSE
1922,46,1,1,9407,0,1,FALSE
1922,46,2,1,7985,450,0.94665085951393,FALSE
1922,46,3,1,4403,0,1,FALSE
1922,46,4,0,9260,0,1,FALSE
1922,46,5,1,11336,0,1,FALSE
1922,46,6,0,12640,0,1,FALSE
1922,46,7,1,5842,0,1,FALSE
1922,46,8,1,5609,0,1,FALSE
1922,47,1,1,10201,2421,0.808192045634606,TRUE
1922,47,2,1,8533,0,1,FALSE
1922,47,3,0,14101,6924,0.670677764565993,TRUE
1922,47,4,1,17205,8086,0.680281523071448,TRUE
1922,47,5,1,33694,20380,0.623109072752154,TRUE
1922,47,6,1,14996,5266,0.740104629355444,TRUE
1922,47,7,1,30629,23592,0.564891831578171,TRUE
1922,47,8,1,31340,24493,0.5613167839808,TRUE
1922,47,9,1,28596,19168,0.598693576752366,TRUE
1922,47,10,1,37626,28192,0.571667325047859,TRUE
1922,48,1,1,5992,383,0.939921568627451,FALSE
1922,48,2,1,4163,0,1,FALSE
1922,48,3,1,3822,0,1,FALSE
1922,48,4,1,8346,0,1,FALSE
1922,48,5,1,4015,0,1,FALSE
1922,48,6,0,3642,0,1,FALSE
1922,48,7,1,4411,0,1,FALSE
1922,49,1,1,15697,1087,0.935235938989514,FALSE
1922,49,2,1,21216,1171,0.94769285746192,FALSE
1922,49,3,1,16323,1478,0.916970956687827,FALSE
1922,49,4,1,21327,2079,0.911176621379134,FALSE
1922,49,5,1,23051,3046,0.883281603249416,TRUE
1922,49,6,0,18938,1208,0.940037724610345,FALSE
1922,49,7,1,12171,880,0.932572216688376,FALSE
1922,49,8,1,20058,3454,0.853096291255529,TRUE
1922,49,9,1,17479,9554,0.646580105796619,TRUE
1922,49,10,1,18590,4374,0.809527956801951,TRUE
1922,49,11,1,16092,1630,0.908023925064891,FALSE
1922,49,12,1,20014,1772,0.918663361791976,FALSE
1922,49,13,0,21187,1538,0.932321232123212,FALSE
1922,49,14,-1,15760,19083,0.452314668656545,TRUE
1922,49,15,1,14319,0,1,FALSE
1922,49,16,1,18164,4257,0.810133357120557,TRUE
1922,49,17,1,24576,2266,0.915580061098279,FALSE
1922,49,18,1,24515,1649,0.936974468735667,FALSE
1922,51,1,1,9492,4075,0.699638829512788,TRUE
1922,51,2,1,14837,8541,0.634656514671914,TRUE
1922,51,3,1,21189,13613,0.608844319291995,TRUE
1922,51,4,1,19142,0,1,FALSE
1922,51,5,0,35124,38806,0.47509806573786,TRUE
1922,51,6,1,18131,0,1,FALSE
1922,51,7,1,9389,0,1,FALSE
1922,51,8,1,21296,15802,0.574047118443043,TRUE
1922,51,9,1,22816,12249,0.65067731356053,TRUE
1922,51,10,-1,13668,17067,0.444704734016593,TRUE
1922,51,11,-1,11396,28086,0.288637860290765,TRUE
1922,52,1,1,27117,21524,0.557492650233342,TRUE
1922,52,2,-1,36565,31053,0.540758377946701,TRUE
1922,52,3,-1,12454,27740,0.309847240881724,TRUE
1922,52,4,1,33322,18972,0.637205033082189,TRUE
1922,52,5,-1,21112,23764,0.47045191193511,TRUE
1922,52,6,-1,20838,22261,0.48349149632242,TRUE
1922,53,1,-1,39135,32478,0.546478991244606,TRUE
1922,53,2,-1,30418,21973,0.58059590387662,TRUE
1922,53,3,1,39464,15022,0.724296149469589,TRUE
1922,53,4,-1,39247,20568,0.656139764273176,TRUE
1922,53,5,1,46120,26893,0.631668333036583,TRUE
1922,53,6,-1,30532,22757,0.572951265739646,TRUE
1922,53,7,1,28956,11444,0.716732673267327,TRUE
1922,53,8,0,26111,29068,0.473205386107033,TRUE
1922,54,1,-1,5085,17050,0.229726677208042,TRUE
1922,54,2,-1,8330,14988,0.35723475426709,TRUE
1922,54,3,0,20603,13027,0.612637526018436,TRUE
1922,54,4,-1,20323,12125,0.626325197238659,TRUE
1922,54,5,1,11634,0,1,FALSE
1922,54,6,1,15596,0,1,FALSE
1922,54,7,0,13662,3818,0.781578947368421,TRUE
1922,54,8,-1,16571,12328,0.573410844665905,TRUE
1922,54,9,1,15822,2846,0.847546603814013,TRUE
1922,54,10,1,10407,0,1,FALSE
1922,56,1,-1,25794,28644,0.473823432161358,TRUE
1922,56,2,-1,27320,24764,0.52453728592274,TRUE
1922,56,3,-1,31382,32066,0.494609759172866,TRUE
1922,56,4,-1,32355,31448,0.507107816246885,TRUE
1922,56,5,-1,35354,33267,0.515206715145509,TRUE
1922,56,6,-1,42320,34901,0.548037450952461,TRUE
1922,61,98,1,37262,14601,0.718469814704124,TRUE
1922,62,1,-1,25477,32939,0.436130512188442,TRUE
1922,62,2,-1,32443,43601,0.426634579980012,TRUE
1922,62,3,-1,39500,43508,0.475857748650732,TRUE
1922,62,4,1,30331,16878,0.642483424770701,TRUE
1922,63,1,-1,13772,24167,0.363003769208466,TRUE
1922,63,2,-1,19875,33206,0.374427761345868,TRUE
1922,64,1,-1,36589,26684,0.578271932735922,TRUE
1922,64,2,0,39147,46499,0.457079139714639,TRUE
1922,65,98,0,15991,12084,0.569581478183437,TRUE
1922,66,98,0,59254,49698,0.543854174315295,TRUE
1922,67,1,-1,27801,33188,0.455836298348883,TRUE
1922,67,2,-1,26145,28591,0.477656387021339,TRUE
1922,68,98,0,27017,30885,0.466598735794964,TRUE
1922,71,1,-9,-9,-9,NA,NA
1922,71,2,-9,-9,-9,NA,NA
1922,71,3,-9,-9,-9,NA,NA
1922,71,4,-9,-9,-9,NA,NA
1922,71,5,-9,-9,-9,NA,NA
1922,71,6,-1,22711,59858,0.275054802649905,TRUE
1922,71,7,-9,-9,-9,NA,NA
1922,71,8,-9,-9,-9,NA,NA
1922,71,9,0,0,66265,0,FALSE
1922,71,10,-9,-9,-9,NA,NA
1922,71,11,-9,-9,-9,NA,NA
1922,72,1,-1,0,64567,0,FALSE
1922,72,2,-1,15789,22861,0.408512289780078,TRUE
1922,72,3,-1,36690,35696,0.506865968557456,TRUE
1922,73,1,-1,13127,29579,0.307380695920948,TRUE
1922,73,2,-1,10608,29906,0.2618354149183,TRUE
1922,73,3,-1,0,45482,0,FALSE
1922,73,4,-1,10337,29697,0.258205525303492,TRUE
1922,73,5,-1,24810,26982,0.479031510658017,TRUE
1924,1,1,-1,29381,61451,0.32346529857319,TRUE
1924,1,2,-1,22258,42161,0.345519179124171,TRUE
1924,1,3,3,21858,48963,0.308637268606769,TRUE
1924,1,4,0,22031,57966,0.275397827418528,TRUE
1924,1,5,3,28248,34548,0.449837569271928,TRUE
1924,2,1,-1,27058,39269,0.407948497595248,TRUE
1924,2,2,-1,25086,34335,0.42217397889635,TRUE
1924,2,3,-1,24860,40730,0.379021192254917,TRUE
1924,2,4,-1,20851,34011,0.380062702781525,TRUE
1924,3,1,-1,27246,38359,0.415303711607347,TRUE
1924,3,2,0,30703,41126,0.427445739186123,TRUE
1924,3,3,0,21368,38626,0.356168950228356,TRUE
1924,3,4,0,31022,43221,0.417844106515092,TRUE
1924,3,5,-1,22691,46841,0.326338951849508,TRUE
1924,3,6,-1,0,55023,0,FALSE
1924,3,7,1,34710,27600,0.557053442465094,TRUE
1924,3,8,0,31844,52051,0.379569700220514,TRUE
1924,3,9,-1,29398,42212,0.410529255690546,TRUE
1924,3,10,0,19558,4168,0.824327741717947,TRUE
1924,3,11,-1,24111,46865,0.33970637962128,TRUE
1924,3,12,1,51108,18573,0.733456752916864,TRUE
1924,3,13,-1,27450,61851,0.307387375281352,TRUE
1924,3,14,-1,26686,59746,0.308751388374676,TRUE
1924,3,15,0,23764,33360,0.416007282403193,TRUE
1924,3,16,-1,14051,37913,0.270398737587561,TRUE
1924,4,1,1,36306,44758,0.447868350932596,TRUE
1924,4,2,-1,29880,47588,0.38570764702845,TRUE
1924,5,1,-1,23958,44952,0.347670875054419,TRUE
1924,5,2,0,25361,44870,0.36110834246985,TRUE
1924,5,3,1,35224,32953,0.516655176965839,TRUE
1924,6,1,0,11457,36278,0.240012569393527,TRUE
1924,6,2,0,8479,41099,0.17102343781516,TRUE
1924,11,98,1,35943,51536,0.410875753037872,TRUE
1924,12,1,-1,25232,64592,0.280904880655504,TRUE
1924,12,2,-1,21185,67668,0.238427515109225,TRUE
1924,12,3,1,44361,67445,0.396767615333703,TRUE
1924,12,4,1,35840,41734,0.462010467424653,TRUE
1924,12,5,-1,26662,69423,0.27748347817037,TRUE
1924,12,6,-1,30954,66555,0.317447620219672,TRUE
1924,12,7,0,13441,44932,0.230260565672486,TRUE
1924,12,8,1,34463,45744,0.429675714089793,TRUE
1924,12,9,1,20356,32916,0.382114431596336,TRUE
1924,12,10,-1,18578,50890,0.267432486900443,TRUE
1924,12,11,0,37813,22085,0.631289859427694,TRUE
1924,12,12,0,44815,26368,0.629574477052105,TRUE
1924,13,1,-1,39765,87370,0.312777755928737,TRUE
1924,13,2,1,73757,40507,0.64549639431492,TRUE
1924,13,3,1,22621,9804,0.697640709329221,TRUE
1924,13,4,1,27008,8780,0.754666368615178,TRUE
1924,13,5,1,37200,33938,0.52292726812674,TRUE
1924,13,6,0,42894,41110,0.510618541974192,TRUE
1924,13,7,1,24048,14650,0.621427463951625,TRUE
1924,13,8,1,49479,38638,0.561514804180805,TRUE
1924,13,9,1,43655,38708,0.53003168898656,TRUE
1924,13,10,1,25251,19444,0.564962523772234,TRUE
1924,13,11,1,34265,14990,0.695665414678713,TRUE
1924,13,12,1,14994,2464,0.858861267040898,TRUE
1924,13,13,1,13708,3960,0.775865972379443,TRUE
1924,13,14,-1,11920,12046,0.497371275974297,TRUE
1924,13,15,1,28132,7732,0.784407762658934,TRUE
1924,13,16,1,27585,9329,0.747277455707862,TRUE
1924,13,17,-1,22526,31553,0.416538767358864,TRUE
1924,13,18,1,25975,10777,0.706764257727471,TRUE
1924,13,19,1,39760,31008,0.561835858014922,TRUE
1924,13,20,-9,-9,-9,NA,NA
1924,13,21,1,43793,35881,0.549652333258026,TRUE
1924,13,22,1,30469,10169,0.749766228652985,TRUE
1924,13,23,1,67650,35721,0.654438865832777,TRUE
1924,13,24,-1,49948,50745,0.496042425987904,TRUE
1924,13,25,-1,26909,57539,0.318645793861311,TRUE
1924,13,26,-1,21621,55386,0.280766683548249,TRUE
1924,13,27,0,30805,45764,0.40231686452742,TRUE
1924,13,28,1,57194,50108,0.533018955844253,TRUE
1924,13,29,-1,28079,60730,0.316172910403225,TRUE
1924,13,30,-1,0,47073,0,FALSE
1924,13,31,-1,19018,45372,0.295356421804628,TRUE
1924,13,32,-1,23715,52506,0.311134726650136,TRUE
1924,13,33,0,33068,48591,0.404952301644644,TRUE
1924,13,34,0,24800,61547,0.287213221073112,TRUE
1924,13,35,-1,35008,70268,0.332535430677457,TRUE
1924,13,36,-1,22890,57865,0.283449941180113,TRUE
1924,13,37,-1,27763,59498,0.3181604611453,TRUE
1924,13,38,1,63997,33895,0.653751072610632,TRUE
1924,13,39,-1,23689,58165,0.289405526913773,TRUE
1924,13,40,-1,26382,66939,0.282701642717073,TRUE
1924,13,41,-1,13754,40449,0.253749792446913,TRUE
1924,13,42,1,28152,25256,0.527112043139605,TRUE
1924,13,43,-1,0,61769,0,FALSE
1924,14,1,-1,7631,59287,0.114035087719298,TRUE
1924,14,2,-1,6355,37645,0.144431818181818,TRUE
1924,14,3,-1,4092,39171,0.0945842868039664,FALSE
1924,14,4,0,8365,40783,0.170200211605762,TRUE
1924,14,5,-1,7525,47033,0.137926610212984,TRUE
1924,14,6,-1,17457,66340,0.208324880365646,TRUE
1924,14,7,-1,9999,55990,0.151525254209035,TRUE
1924,14,8,-1,12816,63480,0.167977351368355,TRUE
1924,14,9,-1,18843,60316,0.238039894389772,TRUE
1924,14,10,-1,22503,35257,0.38959487534626,TRUE
1924,14,11,-1,25471,35461,0.418023370314449,TRUE
1924,14,12,1,35562,44483,0.444275095258917,TRUE
1924,14,13,3,14637,35737,0.290566562115377,TRUE
1924,14,14,1,36582,43335,0.45774991553737,TRUE
1924,14,15,-1,11854,27565,0.300717927902788,TRUE
1924,14,16,-1,18246,26865,0.404468976524573,TRUE
1924,14,17,1,24321,27969,0.465117613310384,TRUE
1924,14,18,-1,18048,35743,0.335520812031753,TRUE
1924,14,19,1,33038,39465,0.455677696095334,TRUE
1924,14,20,0,23456,23519,0.499329430548164,TRUE
1924,14,21,-1,7290,27335,0.210541516245487,TRUE
1924,14,22,1,22784,26924,0.458356803733805,TRUE
1924,14,23,-1,17008,31205,0.352767925663203,TRUE
1924,14,24,-1,11810,31443,0.273044644302129,TRUE
1924,14,25,-1,15641,27192,0.365162374804473,TRUE
1924,14,26,-1,15307,38723,0.283305570979086,TRUE
1924,14,27,-1,10119,33267,0.233231918130272,TRUE
1924,14,28,-1,11409,43247,0.208741949648712,TRUE
1924,14,29,-1,10304,27502,0.272549330794054,TRUE
1924,14,30,1,28723,31036,0.480647266520524,TRUE
1924,14,31,-1,23790,36314,0.395813922534274,TRUE
1924,14,32,-1,5055,31102,0.139806953010482,TRUE
1924,14,33,-1,6017,37314,0.138861323302024,TRUE
1924,14,34,-1,3289,22669,0.126704676785577,TRUE
1924,14,35,-1,5755,28381,0.168590344504336,TRUE
1924,14,36,-1,-9,-9,NA,NA
1924,21,1,-1,13623,43661,0.237815096711124,TRUE
1924,21,2,-1,37482,113349,0.248503291763629,TRUE
1924,21,3,-1,42278,87563,0.325613635138362,TRUE
1924,21,4,1,30955,23947,0.563822811555135,TRUE
1924,21,5,1,20588,14730,0.582932215867263,TRUE
1924,21,6,1,53463,116066,0.315361973467666,TRUE
1924,21,7,-1,46253,133563,0.257224051252391,TRUE
1924,21,8,1,17799,13853,0.562334133704031,TRUE
1924,21,9,-1,12541,42829,0.226494491601951,TRUE
1924,21,10,-1,30474,126383,0.194278865463448,TRUE
1924,21,11,-1,15246,83696,0.154090275110671,TRUE
1924,21,12,-1,0,68696,0,FALSE
1924,21,13,0,13887,49717,0.218335324822338,TRUE
1924,21,14,0,26680,48920,0.352910052910053,TRUE
1924,21,15,-1,23051,53123,0.302609814372358,TRUE
1924,21,16,-1,34185,43098,0.442335313070145,TRUE
1924,21,17,-1,26497,40226,0.397119434078204,TRUE
1924,21,18,-1,29034,52992,0.353960939214395,TRUE
1924,21,19,0,42490,55605,0.433151536775575,TRUE
1924,21,20,1,36669,32569,0.529608018718045,TRUE
1924,21,21,1,44414,45588,0.493477922712829,TRUE
1924,21,22,0,40604,56525,0.418041985400859,TRUE
1924,21,23,1,45644,38670,0.541357307208767,TRUE
1924,21,24,-1,29954,35356,0.458643393048538,TRUE
1924,21,25,-1,33638,47080,0.416734805124012,TRUE
1924,21,97,-1,-9,-9,NA,NA
1924,21,98,-1,-9,-9,NA,NA
1924,22,1,1,44335,48203,0.479100477641618,TRUE
1924,22,2,1,43690,43073,0.503555663128292,TRUE
1924,22,3,1,44376,39446,0.529407554102742,TRUE
1924,22,4,1,48803,35007,0.582305214174919,TRUE
1924,22,5,0,28573,46264,0.381803118778144,TRUE
1924,22,6,-1,37309,46094,0.447334028751963,TRUE
1924,22,7,0,62279,94751,0.396605744125326,TRUE
1924,22,8,-1,41119,51864,0.442220620973726,TRUE
1924,22,9,-1,41973,51280,0.450098120167716,TRUE
1924,22,10,-1,33344,67143,0.33182401703703,TRUE
1924,22,11,1,39998,47978,0.454646721833227,TRUE
1924,22,12,0,35565,49921,0.416033034648948,TRUE
1924,22,13,-1,42895,69042,0.383206625155221,TRUE
1924,23,1,1,36516,76566,0.322916113970393,TRUE
1924,23,2,-1,24742,69680,0.262036389824405,TRUE
1924,23,3,0,27044,50375,0.349319934383033,TRUE
1924,23,4,-1,20631,49060,0.296035356071803,TRUE
1924,23,5,-1,13497,58682,0.186993446847421,TRUE
1924,23,6,-1,29191,173705,0.143871737244697,TRUE
1924,23,7,-1,14291,60404,0.191324720530156,TRUE
1924,23,8,-1,18795,64749,0.22497127262281,TRUE
1924,23,9,-1,8781,47386,0.156337351113643,TRUE
1924,23,10,-1,10944,47555,0.18708012102771,TRUE
1924,23,11,-1,15222,41686,0.26748436072257,TRUE
1924,23,12,-1,0,47114,0,FALSE
1924,23,13,-1,12526,95747,0.115689045283681,TRUE
1924,24,1,-1,36065,58185,0.382652519893899,TRUE
1924,24,2,-1,34118,47331,0.418887893037361,TRUE
1924,24,3,-1,43426,73513,0.37135600612285,TRUE
1924,24,4,0,42652,43984,0.492312664481278,TRUE
1924,24,5,-1,29245,31046,0.485064105753761,TRUE
1924,24,6,-1,29283,33064,0.469677771183858,TRUE
1924,24,7,-1,34709,61557,0.360553050921405,TRUE
1924,24,8,-1,38439,33258,0.536131218879451,TRUE
1924,24,9,1,48442,54792,0.469244628707596,TRUE
1924,24,10,0,17923,32617,0.354629996042738,TRUE
1924,24,11,1,35696,24272,0.595250800426894,TRUE
1924,24,12,-1,41291,58705,0.412926517060682,TRUE
1924,24,13,-1,27623,45307,0.378760455231043,TRUE
1924,24,14,1,62314,60251,0.50841594256109,TRUE
1924,24,15,-1,30608,39155,0.43874259994553,TRUE
1924,24,16,1,51491,45559,0.530561566202988,TRUE
1924,24,17,-1,36532,50226,0.421079324096913,TRUE
1924,24,18,-1,26656,56206,0.321691487050759,TRUE
1924,24,19,-1,21926,67581,0.244964081021596,TRUE
1924,24,20,1,34173,22507,0.602911079745942,TRUE
1924,24,21,1,24889,21629,0.535040199492669,TRUE
1924,24,22,-1,32970,95174,0.257288675240355,TRUE
1924,25,1,-1,23612,60770,0.279822711004717,TRUE
1924,25,2,-1,18696,44617,0.295294805174293,TRUE
1924,25,3,-1,16968,56868,0.229806598407281,TRUE
1924,25,4,-1,11524,30837,0.272042680767687,TRUE
1924,25,5,-9,-9,-9,NA,NA
1924,25,6,-1,19128,45982,0.293779757333743,TRUE
1924,25,7,-1,10228,47075,0.178489782384866,TRUE
1924,25,8,-1,0,47423,0,FALSE
1924,25,9,-1,18449,45159,0.290042133065023,TRUE
1924,25,10,-1,10481,46563,0.183735362176565,TRUE
1924,25,11,-1,13455,48234,0.218110197928318,TRUE
1924,31,1,-1,17100,42711,0.285900586848573,TRUE
1924,31,2,0,32842,49416,0.39925599941647,TRUE
1924,31,3,-1,25213,54921,0.314635485561684,TRUE
1924,31,4,-1,20646,50811,0.28892900625551,TRUE
1924,31,5,-1,22175,52180,0.298231457198574,TRUE
1924,31,6,-1,18976,42848,0.306935817805383,TRUE
1924,31,7,-1,18454,66550,0.217095666086302,TRUE
1924,31,8,0,25321,42222,0.374887108952815,TRUE
1924,31,9,-1,22741,49153,0.316312905110301,TRUE
1924,31,10,-1,19571,59954,0.246098711097139,TRUE
1924,31,11,0,35086,56152,0.38455468116355,TRUE
1924,32,1,-1,20474,49676,0.291860299358517,TRUE
1924,32,2,1,43285,39523,0.522715196599362,TRUE
1924,32,3,-1,36876,49482,0.427013131383311,TRUE
1924,32,4,-1,18728,34731,0.350324547784283,TRUE
1924,32,5,-1,25842,38754,0.400055731005016,TRUE
1924,32,6,-1,32285,35690,0.474954027215888,TRUE
1924,32,7,-1,40583,48826,0.453902850943417,TRUE
1924,32,8,1,44312,28868,0.60552063405302,TRUE
1924,33,1,0,7659,41484,0.155851291129968,TRUE
1924,33,2,-1,0,45730,0,FALSE
1924,33,3,0,0,40398,0,FALSE
1924,33,4,-1,30277,39217,0.435677900250381,TRUE
1924,33,5,-1,10967,68333,0.138297604035309,TRUE
1924,33,6,-1,0,39800,0,FALSE
1924,33,7,-9,-9,-9,NA,NA
1924,33,8,-9,-9,-9,NA,NA
1924,33,9,-9,-9,-9,NA,NA
1924,33,10,0,4485,47749,0.0858636137381782,FALSE
1924,34,1,1,37831,28175,0.573144865618277,TRUE
1924,34,2,1,41643,24195,0.632507062790486,TRUE
1924,34,3,0,33285,29773,0.527847378603825,TRUE
1924,34,4,0,33948,35752,0.487058823529412,TRUE
1924,34,5,0,85581,87124,0.495532845024753,TRUE
1924,34,6,1,28911,24815,0.538119346312772,TRUE
1924,34,7,1,46264,42686,0.520112422709387,TRUE
1924,34,8,0,28895,27955,0.508267370272647,TRUE
1924,34,9,0,38228,29509,0.564359212837888,TRUE
1924,34,10,3,70976,123199,0.365525943092571,TRUE
1924,34,11,0,31940,29972,0.515893526295387,TRUE
1924,34,12,0,14022,25749,0.352568454401448,TRUE
1924,34,13,1,24598,27743,0.469956630557307,TRUE
1924,34,14,0,46020,46541,0.497185639740279,TRUE
1924,34,15,-1,30051,39148,0.434269281347996,TRUE
1924,34,16,1,28353,22426,0.55836073967585,TRUE
1924,35,1,1,33584,29755,0.530226242915108,TRUE
1924,35,2,-1,24756,38382,0.392093509455478,TRUE
1924,35,3,1,46631,34541,0.574471492632928,TRUE
1924,35,4,-1,28962,32235,0.473258493063385,TRUE
1924,35,5,1,34766,29871,0.537865309342946,TRUE
1924,35,6,-1,32275,54686,0.371143386115615,TRUE
1924,36,1,-1,14511,44573,0.245599485478302,TRUE
1924,36,2,-1,0,31212,0,FALSE
1924,36,3,-1,13730,37925,0.265801955280225,TRUE
1924,37,1,-1,19904,39138,0.337115951356661,TRUE
1924,37,2,-1,8043,44869,0.152007106138494,TRUE
1924,37,3,-1,10026,28150,0.262625733445096,TRUE
1924,40,1,1,16958,0,1,FALSE
1924,40,2,1,11795,6145,0.657469342251951,TRUE
1924,40,3,1,20864,0,1,FALSE
1924,40,4,1,12106,0,1,FALSE
1924,40,5,0,16371,5181,0.759604677060134,TRUE
1924,40,6,1,13917,6251,0.690053550178501,TRUE
1924,40,7,1,13013,7294,0.640813512581868,TRUE
1924,40,8,1,14113,3551,0.798969655797101,TRUE
1924,40,9,1,31407,28341,0.525657762602932,TRUE
1924,40,10,1,14472,6288,0.697109826589595,TRUE
1924,41,1,1,9932,1604,0.860957004160888,TRUE
1924,41,2,1,15066,0,1,FALSE
1924,41,3,0,10425,1457,0.877377545867699,TRUE
1924,41,4,1,9945,3208,0.756101269672318,TRUE
1924,41,5,1,8492,2355,0.782889278141422,TRUE
1924,41,6,1,6672,0,1,FALSE
1924,41,7,1,15984,11987,0.571449000750778,TRUE
1924,41,8,1,13353,3040,0.814554992984811,TRUE
1924,41,9,1,18958,0,1,FALSE
1924,41,10,1,11394,7706,0.596544502617801,TRUE
1924,42,1,1,15514,4580,0.772071265054245,TRUE
1924,42,2,1,11412,4057,0.737733531579288,TRUE
1924,42,3,0,13202,8789,0.600336501295985,TRUE
1924,42,4,1,15935,6060,0.724482837008411,TRUE
1924,42,5,0,16287,4922,0.767928709510114,TRUE
1924,42,6,1,13101,4219,0.756408775981524,TRUE
1924,42,7,1,13975,4302,0.764622202768507,TRUE
1924,43,1,1,23244,5816,0.79986235375086,TRUE
1924,43,2,0,11021,1137,0.906481329165981,FALSE
1924,43,3,1,12660,2389,0.841251910425942,TRUE
1924,43,4,1,25318,12183,0.675128663235647,TRUE
1924,44,1,0,14694,0,1,FALSE
1924,44,2,0,10667,0,1,FALSE
1924,44,3,1,8138,0,1,FALSE
1924,44,4,1,10420,0,1,FALSE
1924,44,5,1,16608,0,1,FALSE
1924,44,6,0,12488,0,1,FALSE
1924,44,7,1,20008,0,1,FALSE
1924,44,8,1,12261,0,1,FALSE
1924,44,9,1,17007,2425,0.875205846027172,TRUE
1924,44,10,1,9280,0,1,FALSE
1924,44,11,0,11590,0,1,FALSE
1924,44,12,1,11754,0,1,FALSE
1924,45,1,1,20027,0,1,FALSE
1924,45,2,0,19503,0,1,FALSE
1924,45,3,1,6209,0,1,FALSE
1924,45,4,1,9893,0,1,FALSE
1924,45,5,1,8523,0,1,FALSE
1924,45,6,0,10216,0,1,FALSE
1924,45,7,1,10054,0,1,FALSE
1924,45,8,1,8886,0,1,FALSE
1924,46,1,1,13971,0,1,FALSE
1924,46,2,0,10534,0,1,FALSE
1924,46,3,0,9282,0,1,FALSE
